# LC-RV reference data -- glycerol concentration series (20-100 % by mass).
# Source workbook: 'Rotational Viscometer Data.xlsx', sheet 'Sasanka Gylcerol and Oil 2' (columns G_100% 43mm .. G_20% 43mm).
# Instrument geometry: cup inner diameter 46.0 mm, bob 43.0 mm, annular gap 1.5 mm, wetted bob height 25.0 mm.
# BELOW-DETECTION CONVENTION: a load_cell_g of exactly 0 (and the small negative values in the 20-60 % columns) are GENUINE readings at or below the instrument's detection floor -- they are NOT missing data. An empty cell means no reading was recorded. Do not drop the zeros.
# load_cell_g is a single raw replicate reading. Columns prefixed 'wb_' are workbook-computed per-RPM-group values, repeated on every replicate row of that group.
# wb_series_mean_viscosity_Pas / wb_series_sd_viscosity_Pas are the workbook's mean and SD of wb_viscosity_Pas over the whole 120-400 RPM sweep for that concentration. wb_literature_viscosity_Pas is the reference value the workbook compared against (see data/README.md -- these are 25 C Sheely values except the 100 % entry).
# Workbook model (as published): wb_shear_rate_1s = omega*R_b/G, wb_shear_stress_Pa = F(N)/(2*pi*R_b*h), with F(N) = load_cell_g * 9.81 / 1000.
# Corresponds to paper Fig. 4A (shear stress vs shear rate) and Fig. 4B (measured vs literature viscosity bars).
fluid,concentration_pct,cup_id_mm,bob_diameter_mm,gap_mm,wetted_height_mm,rpm,rpm_nominal,replicate,load_cell_g,wb_group_mean_load_cell_g,wb_angular_velocity_rad_s,wb_bob_surface_velocity_m_s,wb_shear_rate_1s,wb_shear_stress_Pa,wb_viscosity_Pas,source_sheet,source_column,wb_series_mean_viscosity_Pas,wb_series_sd_viscosity_Pas,wb_literature_viscosity_Pas
glycerol,40,46,43,1.5,25,380.23,380,9,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,10,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,11,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,12,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,13,0.48,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,14,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,15,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,16,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,17,0.46,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,18,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,19,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,380.23,380,20,0.47,0.474,39.79350695,0.8555603993,570.3735996,1.376857555,0.002413957372,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,1,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,2,0.49,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,3,0.49,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,4,0.49,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,5,0.49,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,6,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,7,0.47,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,8,0.47,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,9,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,10,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,11,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,12,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,13,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,14,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,15,0.49,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,16,0.49,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,17,0.49,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,18,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,19,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,390.12,390,20,0.48,0.4825,40.8407045,0.8780751467,585.3834311,1.401548039,0.002394239339,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,1,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,2,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,3,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,4,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,5,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,6,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,7,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,8,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,9,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,10,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,11,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,12,0.5,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,13,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,14,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,15,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,16,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,17,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,18,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,19,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,40,46,43,1.5,25,400,400,20,0.49,0.4905,41.88790205,0.900589894,600.3932627,1.424786141,0.002373088157,Sasanka Gylcerol and Oil 2,G_40% 43mm,0.002356253034,0.0001315469347,0.00318
glycerol,20,46,43,1.5,25,120,120,1,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,2,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,3,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,4,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,5,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,6,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,7,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,8,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,9,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,10,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,11,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,12,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,13,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,14,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,15,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,120,120,16,0,0,12.56637061,0.2701769682,180.1179788,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,1,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,2,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,3,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,4,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,5,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,6,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,7,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,8,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,9,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,10,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,11,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,12,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,13,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,14,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,15,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,16,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,17,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,18,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,19,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,130.04,130,20,0,0,13.61356817,0.2926917156,195.1278104,0,0,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,1,0,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,2,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,3,0,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,4,0,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,5,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,6,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,7,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,8,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,9,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,10,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,11,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,12,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,13,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,14,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,15,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,16,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,17,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,18,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,19,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,140.06,140,20,-0.01,-0.0085,14.66076572,0.3152064629,210.1376419,-0.02469048359,-0.0001174967196,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,1,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,2,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,3,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,4,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,5,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,6,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,7,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,8,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,9,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,10,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,11,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
glycerol,20,46,43,1.5,25,150,150,12,-0.01,-0.01,15.70796327,0.3377212103,225.1474735,-0.02904762775,-0.0001290160058,Sasanka Gylcerol and Oil 2,G_20% 43mm,0.0007132496131,0.0001839004975,0.0015
